sent_ID	concept	count_preds	count_refs	true_positives	false_positives	false_negatives	remark
328	Modèles logistiques	1	0	0	1	0	EXTRANEOUS
328	entre	1	1	1	0	0	RECOVERED
328	Sarcopénie	1	1	1	0	0	RECOVERED
329	au total	1	0	0	1	0	EXTRANEOUS
329	Patients	1	1	1	0	0	RECOVERED
329	inclus	1	1	1	0	0	RECOVERED
330	initial	1	0	0	1	0	EXTRANEOUS
330	Comorbidité	1	1	1	0	0	RECOVERED
330	élevé	1	1	1	0	0	RECOVERED
330	cardiaque	1	0	0	1	0	EXTRANEOUS
331	Patients	1	1	1	0	0	RECOVERED
332	Modèles logistiques	1	1	1	0	0	RECOVERED
332	Confiance	1	1	1	0	0	RECOVERED
332	plus	1	0	0	1	0	EXTRANEOUS
332	bas	1	0	0	1	0	EXTRANEOUS
332	Sexe	1	1	1	0	0	RECOVERED
333	plus	1	0	0	1	0	EXTRANEOUS
333	bas	1	0	0	1	0	EXTRANEOUS
334	Sarcopénie	1	1	1	0	0	RECOVERED
334	Poids et mesures	1	1	1	0	0	RECOVERED
334	Muscle iliopsoas	1	1	1	0	0	RECOVERED
334	Mortalité	1	1	1	0	0	RECOVERED
334	Morbidité	1	1	1	0	0	RECOVERED
334	après	1	0	0	1	0	EXTRANEOUS
334	TAVI	1	0	0	1	0	EXTRANEOUS
336	Objectifs	1	0	0	1	0	EXTRANEOUS
337	Membres	1	0	0	1	0	EXTRANEOUS
337	Face	1	0	0	1	0	EXTRANEOUS
337	Aptitude	1	0	0	1	0	EXTRANEOUS
337	Directives de santé publique	1	0	0	1	0	EXTRANEOUS
338	Caractéristiques de l'habitat	1	0	0	1	0	EXTRANEOUS
338	conseils de santé	1	0	0	1	0	EXTRANEOUS
338	Santé publique	1	1	1	0	0	RECOVERED
339	Consultants	1	0	0	1	0	EXTRANEOUS
339	Santé publique	1	0	0	1	0	EXTRANEOUS
340	Méthodes	1	0	0	1	0	EXTRANEOUS
341	Leadership	1	0	0	1	0	EXTRANEOUS
341	sondage	1	1	1	0	0	RECOVERED
341	transversal	1	0	0	1	0	EXTRANEOUS
341	ligne	1	0	0	1	0	EXTRANEOUS
341	entre	1	0	0	1	0	EXTRANEOUS
342	conseils de santé	1	0	0	1	0	EXTRANEOUS
342	Santé publique	1	0	0	1	0	EXTRANEOUS
342	Région mammaire	1	0	0	1	0	EXTRANEOUS
342	Caractéristiques de l'habitat	1	0	0	1	0	EXTRANEOUS
345	au total	1	0	0	1	0	EXTRANEOUS
346	nourriture	1	0	0	1	0	EXTRANEOUS
346	Emploi	1	0	0	1	0	EXTRANEOUS
347	faible	1	0	0	1	0	EXTRANEOUS
347	Revenu	1	0	0	1	0	EXTRANEOUS
347	nourriture	1	0	0	1	0	EXTRANEOUS
347	Soins	1	0	0	1	0	EXTRANEOUS
347	Vêtements	1	0	0	1	0	EXTRANEOUS
347	Levage	1	0	0	1	0	EXTRANEOUS
347	plus	1	0	0	1	0	EXTRANEOUS
348	Enquêtes et questionnaires	1	1	1	0	0	RECOVERED
348	Équipement et fournitures	1	0	0	1	0	EXTRANEOUS
349	Enquêtes et questionnaires	1	1	1	0	0	RECOVERED
349	Désinfection des mains	1	0	0	1	0	EXTRANEOUS
349	plus	2	0	0	2	0	EXTRANEOUS
349	facile	1	1	1	0	0	RECOVERED
349	difficile	1	0	0	1	0	EXTRANEOUS
350	Enquêtes et questionnaires	1	0	0	1	0	EXTRANEOUS
350	facile	1	0	0	1	0	EXTRANEOUS
350	conseils de santé	1	0	0	1	0	EXTRANEOUS
350	Santé publique	1	0	0	1	0	EXTRANEOUS
350	sécurité	1	0	0	1	0	EXTRANEOUS
350	premier	1	0	0	1	0	EXTRANEOUS
351	vouloir	1	0	0	1	0	EXTRANEOUS
353	déterminé	1	1	1	0	0	RECOVERED
353	nicotine	1	1	1	0	0	RECOVERED
353	Santé	1	1	1	0	0	RECOVERED
353	Canada	1	1	1	0	0	RECOVERED
353	effet	1	1	1	0	0	RECOVERED
353	tabagisme	2	1	1	1	0	RECOVERED
354	Sexe	1	0	0	1	0	EXTRANEOUS
354	Vie	2	2	2	0	0	RECOVERED
354	Années de vie ajustées sur la qualité	2	2	2	0	0	RECOVERED
354	Soins	1	0	0	1	0	EXTRANEOUS
354	tabagisme	1	1	1	0	0	RECOVERED
354	Hommes	1	1	1	0	0	RECOVERED
354	Femmes	1	0	0	1	0	EXTRANEOUS
354	quotidien	1	0	0	1	0	EXTRANEOUS
355	Commentaire	1	1	1	0	0	RECOVERED
355	Prestations des soins de santé	2	2	2	0	0	RECOVERED
356	Simulation	1	1	1	0	0	RECOVERED
357	Hommes	1	1	1	0	0	RECOVERED
357	Vie	1	1	1	0	0	RECOVERED
357	Années de vie ajustées sur la qualité	1	1	1	0	0	RECOVERED
357	Soins	1	0	0	1	0	EXTRANEOUS
357	tabagisme	1	1	1	0	0	RECOVERED
358	Femmes	1	0	0	1	0	EXTRANEOUS
358	Vie	1	1	1	0	0	RECOVERED
358	Années de vie ajustées sur la qualité	1	1	1	0	0	RECOVERED
358	Coûts des soins de santé	1	1	1	0	0	RECOVERED
358	tabagisme	1	1	1	0	0	RECOVERED
360	Politique	1	1	1	0	0	RECOVERED
360	Population	1	1	1	0	0	RECOVERED
360	Santé de la population	1	1	1	0	0	RECOVERED
360	Coûts des soins de santé	1	1	1	0	0	RECOVERED
362	Préparations pharmaceutiques	2	1	1	1	0	RECOVERED
362	grave	1	0	0	1	0	EXTRANEOUS
362	Santé publique	1	1	1	0	0	RECOVERED
362	Ressources en santé	1	1	1	0	0	RECOVERED
362	Contrôle social formel	1	1	1	0	0	RECOVERED
363	prescription de	1	1	1	0	0	RECOVERED
363	Préparations pharmaceutiques	1	1	1	0	0	RECOVERED
365	Sensibilisation	1	1	1	0	0	RECOVERED
365	Identification (psychologie)	1	1	1	0	0	RECOVERED
365	Médecine	1	0	0	1	0	EXTRANEOUS
365	Poids et mesures	1	1	1	0	0	RECOVERED
365	Prévention	1	0	0	1	0	EXTRANEOUS
365	Préparations pharmaceutiques	1	2	1	0	1	RECOVERED
366	Méthodes	1	1	1	0	0	RECOVERED
367	transversale	1	1	1	0	0	RECOVERED
367	Nigeria	1	1	1	0	0	RECOVERED
368	Autorisation d'exercer	1	1	1	0	0	RECOVERED
368	Sensibilisation	1	1	1	0	0	RECOVERED
369	Facteurs de risque	1	0	0	1	0	EXTRANEOUS
369	Poids et mesures	1	1	1	0	0	RECOVERED
369	Prévention	1	0	0	1	0	EXTRANEOUS
369	Préparations pharmaceutiques	1	0	0	1	0	EXTRANEOUS
371	Enquêtes et questionnaires	1	1	1	0	0	RECOVERED
372	Hommes	1	1	1	0	0	RECOVERED
373	Enquêtes et questionnaires	1	0	0	1	0	EXTRANEOUS
373	plus	1	1	1	0	0	RECOVERED
373	souvent	1	0	0	1	0	EXTRANEOUS
373	Emballage de produit	1	1	1	0	0	RECOVERED
374	TCA	1	0	0	1	0	EXTRANEOUS
374	plus	1	1	1	0	0	RECOVERED
375	Temps	1	1	1	0	0	RECOVERED
375	principal	1	0	0	1	0	EXTRANEOUS
375	TCA	1	0	0	1	0	EXTRANEOUS
376	plus	1	1	1	0	0	RECOVERED
376	Préparations pharmaceutiques	2	1	1	1	0	RECOVERED
376	Antipaludiques	1	1	1	0	0	RECOVERED
376	Antibactériens	1	1	1	0	0	RECOVERED
376	Analgésiques	1	0	0	1	0	EXTRANEOUS
377	facteur	1	0	0	1	0	EXTRANEOUS
377	plus	1	1	1	0	0	RECOVERED
377	Préparations pharmaceutiques	1	1	1	0	0	RECOVERED
377	Enquêtes et questionnaires	1	0	0	1	0	EXTRANEOUS
377	mauvais	1	0	0	1	0	EXTRANEOUS
377	Contrôle social formel	1	1	1	0	0	RECOVERED
378	plus	1	1	1	0	0	RECOVERED
378	Chaîne	1	1	1	0	0	RECOVERED
378	Préparations pharmaceutiques	1	1	1	0	0	RECOVERED
380	connaissance	1	1	1	0	0	RECOVERED
380	TCA	1	0	0	1	0	EXTRANEOUS
380	Soins	1	0	0	1	0	EXTRANEOUS
381	plus	1	1	1	0	0	RECOVERED
382	Temps	1	1	1	0	0	RECOVERED
382	possible	1	1	1	0	0	RECOVERED
382	prédominant	1	1	1	0	0	RECOVERED
382	TCA	1	0	0	1	0	EXTRANEOUS
383	plus	1	1	1	0	0	RECOVERED
383	Préparations pharmaceutiques	2	0	0	2	0	EXTRANEOUS
383	Antipaludiques	1	1	1	0	0	RECOVERED
383	Antibactériens	1	1	1	0	0	RECOVERED
383	N02 - analgésiques	1	1	1	0	0	RECOVERED
384	facteur	1	0	0	1	0	EXTRANEOUS
384	plus	1	1	1	0	0	RECOVERED
384	Préparations pharmaceutiques	1	0	0	1	0	EXTRANEOUS
384	mauvais	1	0	0	1	0	EXTRANEOUS
384	Contrôle social formel	1	1	1	0	0	RECOVERED
385	Chaîne	1	1	1	0	0	RECOVERED
385	Préparations pharmaceutiques	1	1	1	0	0	RECOVERED
385	efficace	1	1	1	0	0	RECOVERED
386	Vedettes-matière	1	0	0	1	0	EXTRANEOUS
387	Médecine	1	0	0	1	0	EXTRANEOUS
388	Programmes	1	1	1	0	0	RECOVERED
388	nutrition	1	1	1	0	0	RECOVERED
388	Organismes	1	1	1	0	0	RECOVERED
388	Services de santé maternelle et infantile	1	1	1	0	0	RECOVERED
388	Femmes	1	1	1	0	0	RECOVERED
388	Cartes	1	1	1	0	0	RECOVERED
388	Social	1	1	1	0	0	RECOVERED
389	Programmes	1	2	1	0	1	RECOVERED
389	Recherche	1	1	1	0	0	RECOVERED
389	Patients	1	0	0	1	0	EXTRANEOUS
389	site	1	0	0	1	0	EXTRANEOUS
389	C01CA30 - associations	1	1	1	0	0	RECOVERED
390	Femmes	1	1	1	0	0	RECOVERED
390	site	1	0	0	1	0	EXTRANEOUS
390	entre	1	0	0	1	0	EXTRANEOUS
391	régression	1	1	1	0	0	RECOVERED
391	C01CA30 - associations	1	1	1	0	0	RECOVERED
391	entre	1	1	1	0	0	RECOVERED
391	trois	1	1	1	0	0	RECOVERED
391	Programmes	1	1	1	0	0	RECOVERED
391	nombre	2	2	2	0	0	RECOVERED
391	durée	1	1	1	0	0	RECOVERED
392	Patients	1	0	0	1	0	EXTRANEOUS
393	Revenu	1	1	1	0	0	RECOVERED
394	Patients	1	0	0	1	0	EXTRANEOUS
394	au-dessus	1	0	0	1	0	EXTRANEOUS
394	faible	2	2	2	0	0	RECOVERED
394	Revenu	2	4	2	0	2	RECOVERED
394	au-dessous	1	0	0	1	0	EXTRANEOUS
394	Programmes	2	2	2	0	0	RECOVERED
394	plus	3	2	2	1	0	RECOVERED
394	nombre	2	2	2	0	0	RECOVERED
394	élevé	2	0	0	2	0	EXTRANEOUS
395	site	1	0	0	1	0	EXTRANEOUS
395	Femmes	1	1	1	0	0	RECOVERED
396	Organisation et administration	1	0	0	1	0	EXTRANEOUS
396	site	1	0	0	1	0	EXTRANEOUS
396	Programmes	1	0	0	1	0	EXTRANEOUS
397	Programmes	1	1	1	0	0	RECOVERED
397	Femmes	1	1	1	0	0	RECOVERED
398	Rhinoplastie	1	1	1	0	0	RECOVERED
398	Lune	1	0	0	1	0	EXTRANEOUS
398	plus	1	0	0	1	0	EXTRANEOUS
399	base	1	1	1	0	0	RECOVERED
399	Rhinoplastie	1	0	0	1	0	EXTRANEOUS
400	plaies	1	1	1	0	0	RECOVERED
400	plusieurs	1	1	1	0	0	RECOVERED
400	fin	1	0	0	1	0	EXTRANEOUS
400	Satisfaction des patients	1	0	0	1	0	EXTRANEOUS
401	résection	2	0	0	2	0	EXTRANEOUS
401	base	1	1	1	0	0	RECOVERED
401	après	1	1	1	0	0	RECOVERED
401	matériel de suture	1	0	0	1	0	EXTRANEOUS
402	Hôpitaux universitaires	1	1	1	0	0	RECOVERED
402	Arabie saoudite	1	1	1	0	0	RECOVERED
403	Patients	2	1	1	1	0	RECOVERED
403	Photographie	1	0	0	1	0	EXTRANEOUS
403	résection	1	1	1	0	0	RECOVERED
403	base	1	1	1	0	0	RECOVERED
404	Patients	2	2	2	0	0	RECOVERED
404	Groupes de population	1	1	1	0	0	RECOVERED
404	premier	1	1	1	0	0	RECOVERED
404	groupe	2	0	0	2	0	EXTRANEOUS
404	Plaie	1	0	0	1	0	EXTRANEOUS
404	base	1	1	1	0	0	RECOVERED
404	interrompu	1	0	0	1	0	EXTRANEOUS
405	Échelle visuelle analogique	1	1	1	0	0	RECOVERED
406	Patients	2	2	2	0	0	RECOVERED
406	Groupes de population	1	1	1	0	0	RECOVERED
406	groupe	4	1	1	3	0	RECOVERED
406	premier	1	1	1	0	0	RECOVERED
406	Femmes	2	2	2	0	0	RECOVERED
406	deuxième	1	1	1	0	0	RECOVERED
407	premier	1	1	1	0	0	RECOVERED
407	deuxième	1	1	1	0	0	RECOVERED
407	groupe	1	1	1	0	0	RECOVERED
407	entre les deux	1	0	0	1	0	EXTRANEOUS
407	Groupes de population	1	0	0	1	0	EXTRANEOUS
408	Postopératoire	1	0	0	1	0	EXTRANEOUS
408	Plaie	1	0	0	1	0	EXTRANEOUS
408	base	1	1	1	0	0	RECOVERED
409	variation	1	1	1	0	0	RECOVERED
409	faible	1	1	1	0	0	RECOVERED
409	Carbonate de calcium	1	1	1	0	0	RECOVERED
409	fracturé	1	1	1	0	0	RECOVERED
410	complexe	1	1	1	0	0	RECOVERED
411	Temps	1	1	1	0	0	RECOVERED
412	Poids et mesures	1	1	1	0	0	RECOVERED
412	Temps	1	0	0	1	0	EXTRANEOUS
412	Sources thermales	1	1	1	0	0	RECOVERED
412	bassin	1	1	1	0	0	RECOVERED
412	Température	1	1	1	0	0	RECOVERED
413	surface	1	0	0	1	0	EXTRANEOUS
413	entre	1	1	1	0	0	RECOVERED
414	Autorisation d'exercer	2	1	1	1	0	RECOVERED
414	Carbonate de calcium	2	2	2	0	0	RECOVERED
414	entre	1	1	1	0	0	RECOVERED
414	Testaments	1	1	1	0	0	RECOVERED
414	bassin	1	1	1	0	0	RECOVERED
415	Température	1	1	1	0	0	RECOVERED
415	Installations d'élimination des déchets	1	0	0	1	0	EXTRANEOUS
415	Chauffage	1	0	0	1	0	EXTRANEOUS
415	Région mammaire	1	0	0	1	0	EXTRANEOUS
415	contrôlé	1	1	1	0	0	RECOVERED
418	Schistosomiase	1	0	0	1	0	EXTRANEOUS
418	Maladie aigüe	1	0	0	1	0	EXTRANEOUS
418	chronique	1	0	0	1	0	EXTRANEOUS
418	Parasites	1	0	0	1	0	EXTRANEOUS
418	formes	1	0	0	1	0	EXTRANEOUS
419	sIL	1	0	0	1	0	EXTRANEOUS
419	la forme	1	0	0	1	0	EXTRANEOUS
419	Schistosomiase	1	0	0	1	0	EXTRANEOUS
419	Femmes	1	0	0	1	0	EXTRANEOUS
419	Famille nucléaire	1	0	0	1	0	EXTRANEOUS
420	Santé reproductive	1	1	1	0	0	RECOVERED
420	Femmes	1	1	1	0	0	RECOVERED
420	Mal	1	0	0	1	0	EXTRANEOUS
420	faible	1	1	1	0	0	RECOVERED
420	Sensibilisation	1	1	1	0	0	RECOVERED
420	Personnel de santé	1	1	1	0	0	RECOVERED
421	santé sexuelle	1	1	1	0	0	RECOVERED
421	plus	1	1	1	0	0	RECOVERED
421	Afrique subsaharienne	1	1	1	0	0	RECOVERED
422	connaissance	2	1	1	1	0	RECOVERED
422	fin	1	1	1	0	0	RECOVERED
422	négligence	1	1	1	0	0	RECOVERED
422	Santé reproductive	1	1	1	0	0	RECOVERED
422	Femmes	1	1	1	0	0	RECOVERED
422	Maladie	1	1	1	0	0	RECOVERED
423	Méthodes	1	0	0	1	0	EXTRANEOUS
424	Éducation	1	1	1	0	0	RECOVERED
424	Organisation mondiale de la santé	2	2	2	0	0	RECOVERED
424	antécédents	1	0	0	1	0	EXTRANEOUS
424	Santé publique	1	1	1	0	0	RECOVERED
424	Prévention	1	1	1	0	0	RECOVERED
424	Diagnostic	1	1	1	0	0	RECOVERED
424	système de santé	1	1	1	0	0	RECOVERED
425	Groupes de population	1	1	1	0	0	RECOVERED
427	Autorisation d'exercer	1	1	1	0	0	RECOVERED
427	Prévention	1	1	1	0	0	RECOVERED
427	Diagnostic	1	1	1	0	0	RECOVERED
427	prise en charge	1	0	0	1	0	EXTRANEOUS
427	Santé	1	0	0	1	0	EXTRANEOUS
428	dix	1	1	1	0	0	RECOVERED
428	Diagnostic	1	1	1	0	0	RECOVERED
428	trois	1	1	1	0	0	RECOVERED
428	Examen gynécologique	1	1	1	0	0	RECOVERED
428	sept	1	1	1	0	0	RECOVERED
429	six	1	1	1	0	0	RECOVERED
429	clinique	1	0	0	1	0	EXTRANEOUS
430	onze	1	1	1	0	0	RECOVERED
430	Environnement	1	1	1	0	0	RECOVERED
430	six	1	1	1	0	0	RECOVERED
430	Femmes	1	1	1	0	0	RECOVERED
430	Risque	1	1	1	0	0	RECOVERED
430	cinq	1	1	1	0	0	RECOVERED
430	Prévention	1	1	1	0	0	RECOVERED
432	prise en charge	1	1	1	0	0	RECOVERED
432	Diagnostic	1	1	1	0	0	RECOVERED
432	Femmes	1	1	1	0	0	RECOVERED
432	Famille nucléaire	1	1	1	0	0	RECOVERED
432	Afrique subsaharienne	1	1	1	0	0	RECOVERED
432	Personnel de santé	1	0	0	1	0	EXTRANEOUS
433	Aptitude	1	1	1	0	0	RECOVERED
433	Médecine	1	1	1	0	0	RECOVERED
433	paris	1	1	1	0	0	RECOVERED
433	entre	1	1	1	0	0	RECOVERED
434	France	2	2	2	0	0	RECOVERED
434	Rôle	1	1	1	0	0	RECOVERED
434	entre	1	1	1	0	0	RECOVERED
434	Canada	1	1	1	0	0	RECOVERED
434	Bactériologie	1	1	1	0	0	RECOVERED
434	Amériques	1	1	1	0	0	RECOVERED
434	français	1	1	1	0	0	RECOVERED
435	Médecins	1	0	0	1	0	EXTRANEOUS
435	Dissertation universitaire	1	1	1	0	0	RECOVERED
435	Base de données	1	0	0	1	0	EXTRANEOUS
435	pierre	1	1	1	0	0	RECOVERED
435	Santé	1	1	1	0	0	RECOVERED
435	paris	1	1	1	0	0	RECOVERED
436	Médecins	1	0	0	1	0	EXTRANEOUS
436	paris	1	1	1	0	0	RECOVERED
436	profession	1	1	1	0	0	RECOVERED
436	entre	1	1	1	0	0	RECOVERED
437	Distribution	1	0	0	1	0	EXTRANEOUS
437	Lits	1	1	1	0	0	RECOVERED
437	Arabie saoudite	1	1	1	0	0	RECOVERED
437	transversale	1	1	1	0	0	RECOVERED
438	adéquat	1	1	1	0	0	RECOVERED
438	Prestations des soins de santé	1	1	1	0	0	RECOVERED
438	droit	1	1	1	0	0	RECOVERED
438	homme	1	0	0	1	0	EXTRANEOUS
439	Services de santé	1	0	0	1	0	EXTRANEOUS
439	plus	2	2	2	0	0	RECOVERED
439	possible	1	1	1	0	0	RECOVERED
440	Distribution	1	0	0	1	0	EXTRANEOUS
440	Lits	1	1	1	0	0	RECOVERED
440	hôpital	1	1	1	0	0	RECOVERED
440	Arabie saoudite	1	1	1	0	0	RECOVERED
440	Facteurs socioéconomiques	1	1	1	0	0	RECOVERED
440	Allocation des ressources	1	1	1	0	0	RECOVERED
441	transversale	1	1	1	0	0	RECOVERED
441	Santé	2	1	1	1	0	RECOVERED
441	Cours	1	1	1	0	0	RECOVERED
441	Période	1	1	1	0	0	RECOVERED
442	Capacité hospitalière	1	1	1	0	0	RECOVERED
443	Lits	1	1	1	0	0	RECOVERED
444	entre	1	1	1	0	0	RECOVERED
444	Lits	1	1	1	0	0	RECOVERED
444	Population	1	1	1	0	0	RECOVERED
444	région	1	1	1	0	0	RECOVERED
445	Lits	1	0	0	1	0	EXTRANEOUS
445	Population	1	1	1	0	0	RECOVERED
445	entre	1	2	1	0	1	RECOVERED
445	augmenté	1	1	1	0	0	RECOVERED
446	Distribution	1	0	0	1	0	EXTRANEOUS
446	Lits	1	1	1	0	0	RECOVERED
446	Secteur public	1	1	1	0	0	RECOVERED
447	entre	1	1	1	0	0	RECOVERED
447	Population	1	1	1	0	0	RECOVERED
447	Lits	1	1	1	0	0	RECOVERED
448	Arabie saoudite	1	1	1	0	0	RECOVERED
448	Facteurs socioéconomiques	1	1	1	0	0	RECOVERED
448	Distribution	1	0	0	1	0	EXTRANEOUS
448	Lits	1	1	1	0	0	RECOVERED
448	hôpital	1	1	1	0	0	RECOVERED
448	Secteur privé	1	1	1	0	0	RECOVERED
449	Facteurs socioéconomiques	1	1	1	0	0	RECOVERED
449	Objectifs	1	1	1	0	0	RECOVERED
449	vision	1	1	1	0	0	RECOVERED
449	Arabie saoudite	1	0	0	1	0	EXTRANEOUS
451	Objectifs	1	0	0	1	0	EXTRANEOUS
452	Santé publique	1	0	0	1	0	EXTRANEOUS
452	Prévention	1	0	0	1	0	EXTRANEOUS
452	Santé	1	1	1	0	0	RECOVERED
452	alimentation	1	0	0	1	0	EXTRANEOUS
452	activité	1	0	0	1	0	EXTRANEOUS
452	Physique	1	0	0	1	0	EXTRANEOUS
452	Discrimination (psychologie)	1	0	0	1	0	EXTRANEOUS
453	Santé	1	1	1	0	0	RECOVERED
454	Santé	1	0	0	1	0	EXTRANEOUS
454	Signaux	1	0	0	1	0	EXTRANEOUS
454	Objectifs	1	0	0	1	0	EXTRANEOUS
455	Méthodes	1	0	0	1	0	EXTRANEOUS
456	Étudiants en santé publique	1	0	0	1	0	EXTRANEOUS
456	Étudiants	1	0	0	1	0	EXTRANEOUS
457	Poids et mesures	1	0	0	1	0	EXTRANEOUS
457	Poids	1	0	0	1	0	EXTRANEOUS
457	Sexe	1	0	0	1	0	EXTRANEOUS
457	Santé	1	0	0	1	0	EXTRANEOUS
457	Physique	1	0	0	1	0	EXTRANEOUS
457	Économie	1	0	0	1	0	EXTRANEOUS
459	régression	1	0	0	1	0	EXTRANEOUS
459	Sexe	1	0	0	1	0	EXTRANEOUS
459	plus	1	0	0	1	0	EXTRANEOUS
459	Signaux	1	0	0	1	0	EXTRANEOUS
459	Poids	1	0	0	1	0	EXTRANEOUS
459	Santé	1	0	0	1	0	EXTRANEOUS
459	activité	1	0	0	1	0	EXTRANEOUS
459	Physique	1	0	0	1	0	EXTRANEOUS
459	Économie	1	0	0	1	0	EXTRANEOUS
461	Physique	1	0	0	1	0	EXTRANEOUS
461	Environnement	2	0	0	2	0	EXTRANEOUS
461	Transport biologique actif	1	0	0	1	0	EXTRANEOUS
461	Économie	1	0	0	1	0	EXTRANEOUS
461	Légumes	1	0	0	1	0	EXTRANEOUS
461	Lait	1	0	0	1	0	EXTRANEOUS
462	Syndrome cardiorénal	1	1	1	0	0	RECOVERED
462	aigu	1	1	1	0	0	RECOVERED
462	associé à	1	1	1	0	0	RECOVERED
462	Patients	1	1	1	0	0	RECOVERED
462	cardiaque	1	0	0	1	0	EXTRANEOUS
463	veineux	1	1	1	0	0	RECOVERED
464	bien	1	1	1	0	0	RECOVERED
464	sensible à	1	1	1	0	0	RECOVERED
464	Congestion rénale	1	1	1	0	0	RECOVERED
464	aucune	1	0	0	1	0	EXTRANEOUS
464	Association	1	1	1	0	0	RECOVERED
464	entre	1	1	1	0	0	RECOVERED
464	Population	1	1	1	0	0	RECOVERED
465	Patients hospitalisés	1	1	1	0	0	RECOVERED
465	Syndrome coronarien aigu	1	1	1	0	0	RECOVERED
466	Patients	1	1	1	0	0	RECOVERED
466	échocardiographie	1	1	1	0	0	RECOVERED
466	cardiaque	1	0	0	1	0	EXTRANEOUS
467	veineux	2	2	2	0	0	RECOVERED
467	Stase veineuse	1	1	1	0	0	RECOVERED
467	durée	2	2	2	0	0	RECOVERED
467	absent	1	0	0	1	0	EXTRANEOUS
467	cardiaque	1	1	1	0	0	RECOVERED
468	principal	1	1	1	0	0	RECOVERED
468	global	1	1	1	0	0	RECOVERED
469	Patients	2	2	2	0	0	RECOVERED
469	Index cardiaque	1	0	0	1	0	EXTRANEOUS
469	Pression veineuse centrale	1	1	1	0	0	RECOVERED
469	plus	1	1	1	0	0	RECOVERED
469	échocardiographie	1	1	1	0	0	RECOVERED
470	anormal	1	0	0	1	0	EXTRANEOUS
470	Patients	2	2	2	0	0	RECOVERED
470	normal	1	0	0	1	0	EXTRANEOUS
471	stade ii	1	1	1	0	0	RECOVERED
471	Patients	2	2	2	0	0	RECOVERED
471	contre	1	0	0	1	0	EXTRANEOUS
471	Créatinine sérique	1	0	0	1	0	EXTRANEOUS
472	gravité	1	1	1	0	0	RECOVERED
472	Patients	1	1	1	0	0	RECOVERED
473	Patients	1	1	1	0	0	RECOVERED
473	Marqueurs biologiques	1	1	1	0	0	RECOVERED
477	anesthésique	1	0	0	1	0	EXTRANEOUS
477	Parents	1	0	0	1	0	EXTRANEOUS
478	Méthodes	1	0	0	1	0	EXTRANEOUS
479	quatre	1	0	0	1	0	EXTRANEOUS
479	sept	1	0	0	1	0	EXTRANEOUS
479	Procédures de chirurgie ambulatoire	1	0	0	1	0	EXTRANEOUS
479	Parents	1	0	0	1	0	EXTRANEOUS
480	trois	2	0	0	2	0	EXTRANEOUS
480	Groupes de population	1	0	0	1	0	EXTRANEOUS
480	Parents	1	0	0	1	0	EXTRANEOUS
480	Cours	1	1	1	0	0	RECOVERED
480	groupe	1	0	0	1	0	EXTRANEOUS
481	version	1	0	0	1	0	EXTRANEOUS
481	Cours	1	0	0	1	0	EXTRANEOUS
481	Procédures de chirurgie ambulatoire	1	0	0	1	0	EXTRANEOUS
481	Liste de contrôle	1	0	0	1	0	EXTRANEOUS
483	anesthésique	1	0	0	1	0	EXTRANEOUS
483	entre	1	0	0	1	0	EXTRANEOUS
483	Groupes de population	1	0	0	1	0	EXTRANEOUS
484	groupe	2	0	0	2	0	EXTRANEOUS
484	anxiété	1	0	0	1	0	EXTRANEOUS
484	plus	1	0	0	1	0	EXTRANEOUS
484	faible	1	0	0	1	0	EXTRANEOUS
484	effet	1	1	1	0	0	RECOVERED
485	entre	1	0	0	1	0	EXTRANEOUS
485	Groupes de population	1	0	0	1	0	EXTRANEOUS
485	Temps	1	0	0	1	0	EXTRANEOUS
485	effet	1	0	0	1	0	EXTRANEOUS
485	faible	1	0	0	1	0	EXTRANEOUS
485	modéré	1	0	0	1	0	EXTRANEOUS
486	groupe	2	0	0	2	0	EXTRANEOUS
486	Compliance	1	0	0	1	0	EXTRANEOUS
486	plus	1	0	0	1	0	EXTRANEOUS
486	bas	1	0	0	1	0	EXTRANEOUS
488	le jour	1	0	0	1	0	EXTRANEOUS
488	chirurgie	1	0	0	1	0	EXTRANEOUS
488	Procédures de chirurgie ambulatoire	1	0	0	1	0	EXTRANEOUS
489	Nigeria	1	1	1	0	0	RECOVERED
490	Pédiatrie	1	0	0	1	0	EXTRANEOUS
490	Mal	1	0	0	1	0	EXTRANEOUS
490	Diagnostic	1	1	1	0	0	RECOVERED
490	Mort	1	1	1	0	0	RECOVERED
491	Prévalence	1	1	1	0	0	RECOVERED
491	prise en charge	1	1	1	0	0	RECOVERED
492	Études rétrospectives	1	0	0	1	0	EXTRANEOUS
492	Syndrome de perfusion du propofol	1	1	1	0	0	RECOVERED
492	Mars	2	2	2	0	0	RECOVERED
493	Patients	1	1	1	0	0	RECOVERED
494	Actualités	1	1	1	0	0	RECOVERED
494	clinique	1	1	1	0	0	RECOVERED
494	Cours	1	1	1	0	0	RECOVERED
494	Période	1	1	1	0	0	RECOVERED
495	Hommes	1	1	1	0	0	RECOVERED
495	Femmes	1	1	1	0	0	RECOVERED
495	entre	1	1	1	0	0	RECOVERED
496	quatre	1	1	1	0	0	RECOVERED
496	plus	1	1	1	0	0	RECOVERED
496	rachitisme	1	1	1	0	0	RECOVERED
496	Diabète	1	1	1	0	0	RECOVERED
496	V09F - thyroïde	1	0	0	1	0	EXTRANEOUS
496	Puberté	1	1	1	0	0	RECOVERED
